train/ent_coef,train/actor_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/critic_loss
0.20414306223392487,1.290176510810852,-0.04124878719449043,0.0003,97000,0.193843811750412
0.20262102782726288,1.2689745426177979,0.06413330137729645,0.0003,98000,0.08237253874540329
0.2031739056110382,1.2273833751678467,0.8172899484634399,0.0003,99000,0.06915527582168579
0.2017662674188614,1.346011996269226,-0.1616288721561432,0.0003,100000,0.1257288157939911
0.20202156901359558,1.2558674812316895,-0.08843177556991577,0.0003,101000,0.14339660108089447
0.20199109613895416,1.5291451215744019,-0.3178406357765198,0.0003,102000,0.09410177171230316
0.20173919200897217,1.3773412704467773,0.07745783030986786,0.0003,103000,0.109708771109581
0.20129424333572388,1.261307716369629,-0.029752463102340698,0.0003,104000,0.1526985764503479
0.2017674595117569,1.3439847230911255,0.0036925598978996277,0.0003,105000,0.09569679945707321
0.2019299417734146,1.3564033508300781,-0.1743970513343811,0.0003,106000,0.12234393507242203
0.20193679630756378,1.2453415393829346,-0.12452561408281326,0.0003,107000,0.11244716495275497
0.20112007856369019,1.3263458013534546,-0.0332643985748291,0.0003,108000,0.12465556710958481
0.200681671500206,1.298893690109253,0.08690820634365082,0.0003,109000,0.08707864582538605
0.2009146809577942,1.3171908855438232,-0.5019914507865906,0.0003,110000,0.11174650490283966
0.2001703679561615,1.3103907108306885,-0.3210839629173279,0.0003,111000,0.10762280225753784
0.2005469799041748,1.3672276735305786,0.18215692043304443,0.0003,112000,0.12448182702064514
0.20018412172794342,1.3585047721862793,0.4071143567562103,0.0003,113000,0.3643784523010254
0.20000572502613068,1.3508378267288208,-0.0921907126903534,0.0003,114000,0.3493395745754242
0.19928570091724396,1.290827989578247,0.2198968529701233,0.0003,115000,0.10846571624279022
0.20028164982795715,1.3293943405151367,-0.28413456678390503,0.0003,116000,0.11354626715183258
0.19990260899066925,1.1637332439422607,-0.014674201607704163,0.0003,117000,0.07774355262517929
0.19758297502994537,1.2918448448181152,0.03888740390539169,0.0003,118000,0.11263526231050491
0.19904598593711853,1.2264502048492432,0.09701693058013916,0.0003,119000,0.16059452295303345
0.1988358348608017,1.2552745342254639,-0.2847498059272766,0.0003,120000,0.07192950695753098
0.19874632358551025,1.3227081298828125,0.02249600738286972,0.0003,121000,0.0760519877076149
0.19814518094062805,1.4672043323516846,0.49373939633369446,0.0003,122000,0.08360844105482101
0.19842059910297394,1.2713136672973633,-0.08428676426410675,0.0003,123000,0.11890766024589539
0.19713975489139557,1.3333858251571655,0.35893553495407104,0.0003,124000,0.06190373748540878
0.19812065362930298,1.4342443943023682,0.005757972598075867,0.0003,125000,0.09781678766012192
0.19867639243602753,1.2973610162734985,-0.08374187350273132,0.0003,126000,0.08418258279561996
0.19787731766700745,1.3280634880065918,-0.158207505941391,0.0003,127000,0.0781950131058693
0.19720764458179474,1.3102014064788818,0.14359280467033386,0.0003,128000,0.12403538078069687
0.19632303714752197,1.3900275230407715,0.09837289154529572,0.0003,129000,0.07732304185628891
0.19732125103473663,1.507379174232483,-0.4399559497833252,0.0003,130000,0.11772237718105316
0.19676584005355835,1.3309662342071533,-0.6332632303237915,0.0003,131000,0.07483547925949097
0.19524303078651428,1.2391140460968018,-0.30955445766448975,0.0003,132000,0.0775153785943985
0.19597750902175903,1.4019155502319336,-0.09326305240392685,0.0003,133000,0.09626936912536621
0.19428624212741852,1.2030260562896729,0.10134507715702057,0.0003,134000,0.07693471759557724
0.19599324464797974,1.4420651197433472,-0.2909117043018341,0.0003,135000,0.11759021133184433
0.19635583460330963,1.4564050436019897,0.13583850860595703,0.0003,136000,0.08404646813869476
0.19491839408874512,1.4621655941009521,-0.18711453676223755,0.0003,137000,0.29622894525527954
0.19524328410625458,1.3812286853790283,0.30064165592193604,0.0003,138000,0.09439048916101456
0.19545479118824005,1.4808100461959839,-0.09184512495994568,0.0003,139000,0.06779731810092926
0.1944057196378708,1.434715747833252,-0.13440163433551788,0.0003,140000,0.09594510495662689
0.19515013694763184,1.353708028793335,-0.05807049572467804,0.0003,141000,0.09557633846998215
0.19469042122364044,1.4361213445663452,0.3247098922729492,0.0003,142000,0.09666263312101364
0.1942596584558487,1.4481420516967773,-0.07066603749990463,0.0003,143000,0.07235157489776611
0.193949356675148,1.3236654996871948,0.054074764251708984,0.0003,144000,0.3651033043861389
0.19319072365760803,1.4118034839630127,0.16601163148880005,0.0003,145000,0.08832988888025284
0.1933724284172058,1.4536182880401611,0.07054450362920761,0.0003,146000,0.07084307074546814
0.19357070326805115,1.2452505826950073,-0.3918095827102661,0.0003,147000,0.09074321389198303
0.19239529967308044,1.3802316188812256,0.386164128780365,0.0003,148000,0.057825375348329544
0.19328831136226654,1.5822339057922363,0.252991259098053,0.0003,149000,0.07315969467163086
0.19242523610591888,1.4820678234100342,0.3166848421096802,0.0003,150000,0.06434455513954163
0.19308342039585114,1.5350968837738037,0.1756940484046936,0.0003,151000,0.08962215483188629
0.19172799587249756,1.4481983184814453,0.08997829258441925,0.0003,152000,0.0445687472820282
0.1929982453584671,1.4405245780944824,0.0556204617023468,0.0003,153000,0.07662689685821533
0.19195666909217834,1.4493281841278076,-0.12520641088485718,0.0003,154000,0.0885678380727768
0.19216173887252808,1.5885400772094727,-0.35783565044403076,0.0003,155000,0.06931309401988983
0.19252219796180725,1.5637482404708862,0.044021859765052795,0.0003,156000,0.04887175187468529
